Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
Tien	A	0101	Estetchtiar	X672000-0	 	Ba He 		002	ZhJp	F7 V	{ -3 }	(900-1)	[0000]	B	7	-9
Tien	A	0105	Zhdakl	X745788-5	 	Ag Pi 	B	912	ZhJp	M9 V	{ -1 }	(56A-4)	[56A9]	BCD	9	-1200
Tien	A	0107	Iakladr	E5446AA-4	 	Ag Ni 	B	903	ZhJp	K9 V D	{ -2 }	(851+1)	[4451]	BC	14	40
Tien	A	0109	Qrariekl	X695678-4	 	Ag Ni 	B	413	ZhJp	M5 V	{ -2 }	(552-3)	[8415]	BC	11	-150
Tien	E	0113	Astatl	X435000-6	 	Di Px 		010	ZhJp	M4 V	{ -3 }	(900-2)	[0000]	B	11	-18
Tien	E	0115	Tenji	X231000-7	 	Di Na Po 		000	ZhJp	K7 V M4 V	{ -3 }	(A00+1)	[0000]	B	7	10
Tien	E	0116	Vlievdiatl	E784734-5	 	Ag Ri 	B	104	ZhJp	K6 V	{ 0 }	(469+1)	[9786]	BC	8	216
Tien	E	0118	Driedach	X8A6000-0	 	Ba Fl 		004	ZhJp	F3 V D	{ -3 }	(900+3)	[0000]	B	9	27
Tien	I	0121	Ashanedli	X200000-7	 	Di Va 		002	ZhJp	M3 V	{ -3 }	(800+3)	[0000]	B	10	24
Tien	I	0122	Tlrienz	X544768-4	 	Ag Pi 		211	ZhJp	K5 V M1 V	{ -1 }	(468-4)	[B684]	BCD	8	-768
Tien	I	0123	Afrapr	X9B5000-B	 	Di Fl 		003	ZhJp	M0 III M9 V	{ -1 }	(D00-1)	[0000]	B	11	-13
Tien	I	0124	Ietflatliabr	X326000-D	 	Di 		013	ZhJp	M0 V	{ -1 }	(F00+5)	[0000]	B	15	75
Tien	I	0125	Ashtsebr	X539000-A	 	Di 		012	ZhJp	M7 V	{ -1 }	(900-2)	[0000]	B	7	-18
